Swiss-Prot_ID	DeepPhase_score
Q8N5V2	0.49259344
Q8N5W9	0.49351656
Q8N5X7	0.8060842
Q8N5Y2	0.46972802
Q8N5Z0	0.8923065
Q8N608	0.8597063
Q8N609	0.5170122
Q8N612	0.4711113
Q8N628	0.32015574
Q8N635	0.6442391
Q8N660	0.665336
Q8N661	0.88882434
Q8N668	0.43868178
Q8N680	0.56386036
Q8N684	0.34610075
Q8N693	0.96437883
Q8N697	0.40154484
Q8N699	0.50140667
Q8N6C5	0.49395812
Q8N6D2	0.9419067
Q8N6D5	0.99665713
Q8N6F8	0.3355494
Q8N6G5	0.5270125
Q8N6H7	0.99650514
Q8N6I1	0.4504625
Q8N6I4	0.49674633
Q8N6M0	0.62237835
Q8N6M6	0.47061014
Q8N6N3	0.6307901
Q8N6N7	0.45753223
Q8N6Q8	0.87053764
Q8N6R0	0.40985936
Q8N6S5	0.561109
Q8N6T0	0.88972
Q8N6T3	0.97799224
Q8N6T7	0.9911084
Q8N6U8	0.3682496
Q8N6V9	0.29476333
Q8N6Y1	0.43407533
Q8N6Y2	0.6703473
Q8N720	0.4433502
Q8N752	0.32522577
Q8N755	0.33441997
Q8N766	0.7314115
Q8N7A1	0.25647065
Q8N7B6	0.85813224
Q8N7C3	0.21482845
Q8N7C4	0.96316206
Q8N7F7	0.8165247
Q8N7H5	0.45026597
Q8N7K0	0.7182765
Q8N7M2	0.28567952
Q8N7N1	0.99280566
Q8N7P1	0.8458241
Q8N7R7	0.3681078
Q8N7U6	0.874357
Q8N7W2	0.9750543
Q8N7X0	0.43756017
Q8N7X2	0.9582273
Q8N801	0.31342953
Q8N806	0.35528907
Q8N812	0.47015706
Q8N815	0.79127985
Q8N819	1.0
Q8N831	0.48247623
Q8N841	0.4262206
Q8N859	0.99932134
Q8N865	0.4397838
Q8N878	0.27218327
Q8N883	0.9996045
Q8N884	0.53704023
Q8N8A2	0.28853634
Q8N8A6	0.9087711
Q8N8C0	0.33206496
Q8N8D1	0.4695136
Q8N8E3	0.59616697
Q8N8F7	0.5421197
Q8N8I0	0.68982065
Q8N8J6	0.44681212
Q8N8J7	0.9253684
Q8N8K9	0.15329212
Q8N8M0	0.52475154
Q8N8N7	0.9812212
Q8N8Q9	0.98814803
Q8N8R7	0.9857326
Q8N8S7	0.8219377
Q8N8U3	0.40617505
Q8N8V4	0.5530358
Q8N8W4	0.47071013
Q8N8X9	0.30571777
Q8N8Y2	0.96390545
Q8N8Y5	0.99798113
Q8N8Z8	0.5802801
Q8N907	0.41933155
Q8N944	0.99015194
Q8N945	0.553557
Q8N954	0.55656046
Q8N960	0.41792512
Q8N961	0.50408036
Q8N966	0.42639193
Q8N972	0.4375809
Q8N983	0.43140304
Q8N987	0.7454466
Q8N988	0.8228564
Q8N998	0.41456494
Q8N999	0.9087981
Q8N9A8	0.4894352
Q8N9B4	0.351177
Q8N9B5	0.6365998
Q8N9B8	0.6317368
Q8N9E0	0.6027162
Q8N9F0	0.4392432
Q8N9H8	0.8144063
Q8N9I0	0.5307991
Q8N9I9	0.51769716
Q8N9K5	0.9951214
Q8N9L1	0.4900638
Q8N9M1	0.41590634
Q8N9M5	0.92100334
Q8N9N2	0.4280946
Q8N9N5	0.80015874
Q8N9N7	0.79895043
Q8N9N8	0.9878852
Q8N9Q2	0.7904389
Q8N9R6	0.5473163
Q8N9R8	0.6286479
Q8N9S9	0.40868217
Q8N9T8	0.9999964
Q8N9U0	0.8532073
Q8N9V3	0.48427755
Q8N9W5	0.91639894
Q8N9Z0	0.34573767
Q8N9Z2	0.5555182
Q8N9Z9	0.7222697
Q8NA03	0.4650717
Q8NA19	0.9677191
Q8NA23	0.99923694
Q8NA29	0.57361466
Q8NA42	0.46547088
Q8NA47	0.98699605
Q8NA54	0.5832153
Q8NA61	0.86891395
Q8NA72	0.4728326
Q8NA82	0.8831656
Q8NA92	0.3567421
Q8NAA4	0.5562313
Q8NAF0	0.24473679
Q8NAG6	0.32561147
Q8NAN2	0.39631966
Q8NAP3	0.7943629
Q8NAV1	0.34948382
Q8NAV2	0.9992347
Q8NAX2	0.6117921
Q8NB14	0.54597497
Q8NB25	0.7511786
Q8NB37	0.46440166
Q8NB42	0.99950945
Q8NB46	0.4416245
Q8NB50	0.5039585
Q8NB59	0.35027513
Q8NB78	0.48372632
Q8NB90	0.14912684
Q8NBA8	0.94692725
Q8NBB4	0.9994072
Q8NBE8	0.6516183
Q8NBF2	0.45436913
Q8NBF6	0.4850408
Q8NBH2	0.3411639
Q8NBI5	0.5673178
Q8NBJ4	0.8991834
Q8NBJ5	0.99396646
Q8NBJ7	0.9579364
Q8NBL3	0.3722624
Q8NBM4	0.49323004
Q8NBM8	0.4145131
Q8NBN3	0.93128246
Q8NBN7	0.39096645
Q8NBP0	0.359777
Q8NBP5	0.99832684
Q8NBQ5	0.6353162
Q8NBQ7	0.48669067
Q8NBR6	0.6399635
Q8NBS3	0.8073268
Q8NBS9	0.37683433
Q8NBT2	0.96899295
Q8NBT3	0.28564864
Q8NBU5	0.99882346
Q8NBV4	0.44264904
Q8NBV8	0.27005783
Q8NBW4	0.6838248
Q8NBX0	0.782936
Q8NBZ0	0.6883622
Q8NC06	0.83721024
Q8NC24	0.43172395
Q8NC26	0.5050015
Q8NC42	0.7011591
Q8NC44	0.19650336
Q8NC51	0.5239259
Q8NC54	0.55134046
Q8NC56	0.81772524
Q8NC60	0.37548566
Q8NC67	0.8307146
Q8NC69	0.7886145
Q8NC96	0.9569529
Q8NCA5	0.9879507
Q8NCA9	0.45910302
Q8NCB2	0.2989744
Q8NCC3	0.9998036
Q8NCC5	0.65394515
Q8NCD3	0.9129063
Q8NCE0	0.7146849
Q8NCF5	0.39857548
Q8NCG7	0.2563101
Q8NCH0	0.34629625
Q8NCJ5	0.8160741
Q8NCL4	0.37299412
Q8NCL8	0.1693214
Q8NCL9	0.7899979
Q8NCM2	0.37325463
Q8NCM8	0.6297149
Q8NCN2	0.5088066
Q8NCN4	1.0
Q8NCN5	0.24779901
Q8NCP5	0.3027939
Q8NCR0	0.7575206
Q8NCS4	0.9996803
Q8NCS7	0.26082072
Q8NCT3	0.4560789
Q8NCU4	0.83679366
Q8NCW5	0.5549655
Q8NCX0	0.5410627
Q8NCY6	0.52567804
Q8ND04	0.4490376
Q8ND07	0.5277225
Q8ND24	0.57998115
Q8ND30	0.75777346
Q8ND56	0.9999943
Q8ND82	0.9352059
Q8ND83	0.55767787
Q8ND90	0.4687622
Q8ND94	0.6714483
Q8NDA2	0.6121499
Q8NDB2	0.7733932
Q8NDC0	0.38164297
Q8NDD1	0.9964371
Q8NDH3	0.60939443
Q8NDH6	0.8088074
Q8NDI1	0.44183475
Q8NDL9	0.41584003
Q8NDN9	0.42944062
Q8NDP4	0.23404777
Q8NDQ6	0.59074557
Q8NDT2	0.57605225
Q8NDV1	0.5346433
Q8NDV3	0.41993108
Q8NDV7	0.7633524
Q8NDW4	0.39158684
Q8NDW8	0.42655906
Q8NDX5	0.40544435
Q8NDX6	0.9452467
Q8NDY3	0.20509909
Q8NDZ2	0.95614845
Q8NE00	0.65947187
Q8NE01	0.27957475
Q8NE18	0.98298347
Q8NE22	0.7170592
Q8NE31	0.31878957
Q8NE35	0.6489979
Q8NE71	0.5212315
Q8NE79	0.83926666
Q8NE86	0.44584814
Q8NEA4	0.43645594
Q8NEA5	0.83208233
Q8NEA6	0.7969073
Q8NEB5	0.99991715
Q8NEB7	0.6622093
Q8NEC7	0.48943508
Q8NEF3	0.5224091
Q8NEF9	0.9999907
Q8NEG4	0.42825598
Q8NEG7	0.3790806
Q8NEH6	0.9504247
Q8NEJ0	0.49935406
Q8NEJ9	0.99163955
Q8NEK5	0.8143326
Q8NEM0	0.99517727
Q8NEM1	0.72379774
Q8NEM2	0.9995435
Q8NEM7	0.99976104
Q8NEM8	0.57386684
Q8NEN0	0.4290836
Q8NEN9	0.6906469
Q8NEP3	0.744437
Q8NEP7	0.54528904
Q8NEQ6	0.6560188
Q8NET8	0.51572603
Q8NEV1	0.34257746
Q8NEV4	0.9540317
Q8NEW0	0.3862285
Q8NEW7	0.7767951
Q8NEX9	0.49802923
Q8NEY1	0.26842165
Q8NEY4	0.48469764
Q8NEY8	0.7108726
Q8NEZ2	0.6046213
Q8NEZ3	0.96501875
Q8NEZ4	0.19066133
Q8NF37	0.4773395
Q8NF50	0.53794813
Q8NF64	0.26653075
Q8NF91	0.30248365
Q8NF99	0.99972135
Q8NFA0	0.8531669
Q8NFB2	0.1136389
Q8NFC6	0.46936786
Q8NFD5	0.7892655
Q8NFF5	0.40224007
Q8NFG4	0.39002937
Q8NFH4	0.7015673
Q8NFH5	0.48685652
Q8NFI3	0.71632373
Q8NFJ5	0.99751484
Q8NFJ9	0.53879553
Q8NFM7	0.70521706
Q8NFN8	0.49231637
Q8NFP4	0.573229
Q8NFP7	0.5487025
Q8NFQ8	0.31776437
Q8NFR3	0.96906996
Q8NFR7	0.9938937
Q8NFT2	0.88637865
Q8NFT6	0.8624697
Q8NFU3	0.99872595
Q8NFU5	0.9943084
Q8NFU7	0.56058055
Q8NFV4	0.6391056
Q8NFW1	0.8931685
Q8NFW8	0.47647965
Q8NFW9	0.97855467
Q8NFY4	0.31853434
Q8NFZ4	0.46222198
Q8NFZ5	0.36795336
Q8NFZ8	0.9999869
Q8NG11	0.82026106
Q8NG27	0.9535645
Q8NG31	0.6138524
Q8NG48	0.36690322
Q8NG50	0.5096941
Q8NG66	0.40143126
Q8NG68	0.9982059
Q8NHH9	0.27538243
Q8NHM5	0.47566795
Q8NHP6	0.9455072
Q8NHQ1	0.49931282
Q8NHQ8	0.47822604
Q8NHQ9	0.99999964
Q8NHR7	0.9080451
Q8NHS1	0.33301222
Q8NHS3	0.88450915
Q8NHS4	0.97754693
Q8NHU0	0.9999378
Q8NHU6	0.65356416
Q8NHV1	0.8878063
Q8NHX9	0.96443903
Q8NHY5	0.5227395
Q8NHY6	0.34759203
Q8NHZ8	0.67195463
Q8NI08	0.89864475
Q8NI17	0.99968433
Q8NI27	0.5792148
Q8NI29	0.32594934
Q8NI35	0.5021357
Q8NI36	0.7742229
Q8NI37	0.42175558
Q8NI38	0.33809274
Q8NI60	0.56253994
Q8NI77	0.4475559
Q8TA86	0.68551946
Q8TAA5	0.7858934
Q8TAA9	0.24388552
Q8TAB3	0.40648523
Q8TAB5	0.8638637
Q8TAC1	0.2817859
Q8TAD4	0.46731287
Q8TAD7	0.94322324
Q8TAD8	0.63080215
Q8TAE7	0.9184335
Q8TAE8	0.52438897
Q8TAF3	0.8945483
Q8TAF7	0.7691015
Q8TAG6	0.32707828
Q8TAG9	0.9957266
Q8TAI7	0.913699
Q8TAK5	0.6411445
Q8TAL5	0.42913327
Q8TAM1	0.4137847
Q8TAP8	0.29916787
Q8TAP9	0.991778
Q8TAQ2	0.6314687
Q8TAQ5	0.41992947
Q8TAQ9	0.6734181
Q8TAT5	0.3743912
Q8TAT6	0.5017204
Q8TAU0	0.8775001
Q8TAU3	0.2668344
Q8TAV0	0.30465597
Q8TAV4	0.315177
Q8TAV5	0.36035007
Q8TAW3	0.56438583
Q8TB03	0.46942902
Q8TB05	0.6950627
Q8TB22	0.40688342
Q8TB36	0.67168295
Q8TB37	0.6654959
Q8TB40	0.54503345
Q8TB45	0.77404237
Q8TB52	0.3694113
Q8TB61	0.9996131
Q8TB68	0.49471778
Q8TB69	0.9968184
Q8TB72	0.56618917
Q8TB73	0.4301455
Q8TB96	0.655897
Q8TBA6	0.9890422
Q8TBB0	0.83265644
Q8TBB1	0.37838092
Q8TBB5	0.6317841
Q8TBC3	0.45447367
Q8TBC4	0.3848107
Q8TBC5	0.4411363
Q8TBE0	0.37861454
Q8TBE7	0.22133185
Q8TBE9	0.2410831
Q8TBF2	0.50802016
Q8TBF5	0.32275146
Q8TBF8	0.29797336
Q8TBG4	0.258239
Q8TBH0	0.5856495
Q8TBJ4	0.5447346
Q8TBK2	0.47694847
Q8TBK6	0.9997397
Q8TBM7	0.2500807
Q8TBN0	0.4186555
Q8TBP0	0.6644883
Q8TBP5	0.52083325
Q8TBX8	0.61447704
Q8TBY8	0.82231575
Q8TBY9	0.55902725
Q8TBZ2	0.9944401
Q8TBZ6	0.42884263
Q8TBZ8	0.5627641
Q8TBZ9	0.40945876
Q8TC05	0.36992726
Q8TC07	0.34114635
Q8TC17	0.6136302
Q8TC21	0.8142865
Q8TC27	0.9921278
Q8TC57	0.9988937
Q8TC76	0.9179168
Q8TC84	0.44092223
Q8TC92	0.38424924
Q8TCA0	0.6505825
Q8TCB0	0.419335
Q8TCB7	0.74870455
Q8TCD1	0.907731
Q8TCD5	0.9457944
Q8TCD6	0.9575817
Q8TCE6	0.45047188
Q8TCF1	0.38128793
Q8TCG1	0.2415353
Q8TCG2	0.43123564
Q8TCG5	0.4947461
Q8TCJ2	0.61932385
Q8TCN5	0.99949956
Q8TCQ1	0.73854965
Q8TCS8	0.51566404
Q8TCT0	0.9992538
Q8TCT1	0.46004158
Q8TCT6	0.46877286
Q8TCT7	0.42717385
Q8TCT8	0.91751796
Q8TCT9	0.34113356
Q8TCU4	0.4563656
Q8TCU6	1.0
Q8TCW7	0.5403882
Q8TCX1	0.35773048
Q8TCX5	0.3157172
Q8TCY0	0.5266953
Q8TCY9	0.3786444
Q8TCZ2	0.50259477
Q8TD06	0.48100236
Q8TD07	0.28448212
Q8TD08	0.9740215
Q8TD10	0.317807
Q8TD16	0.30880186
Q8TD17	0.54303926
Q8TD19	0.87144256
Q8TD20	0.482744
Q8TD22	0.33873543
Q8TD26	0.44119945
Q8TD30	0.3636637
Q8TD31	0.40521786
Q8TD35	0.6795972
Q8TD43	0.3317919
Q8TD46	0.5442287
Q8TD55	0.53141046
Q8TD57	0.9125273
Q8TDB4	0.33853152
Q8TDB6	0.4186624
Q8TDB8	0.5277708
Q8TDC3	0.49097192
Q8TDD1	0.48514476
Q8TDD5	0.99910516
Q8TDF5	0.66731465
Q8TDG4	0.999199
Q8TDI0	0.58426946
Q8TDM0	0.35839164
Q8TDM6	0.41253552
Q8TDN4	0.50854063
Q8TDN6	0.997884
Q8TDP1	0.22941075
Q8TDQ7	0.962952
Q8TDR2	0.7129426
Q8TDS4	0.12437019
Q8TDW0	0.5445026
Q8TDW4	0.41551763
Q8TDW5	0.23798792
Q8TDX6	0.31614658
Q8TDX7	0.45529914
Q8TDY2	0.38432467
Q8TDY4	0.9999999
Q8TDY8	0.520066
Q8TE02	0.37319374
Q8TE12	0.9432364
Q8TE49	0.4317812
Q8TE56	0.32824755
Q8TE58	0.6555298
Q8TE59	0.65142983
Q8TE67	0.48852623
Q8TE68	0.4910572
Q8TE76	0.7192703
Q8TE77	0.5193077
Q8TE82	0.9999175
Q8TE85	0.15439889
Q8TE96	0.5020577
Q8TEA1	0.84030825
Q8TEA7	0.39960164
Q8TEA8	0.5451913
Q8TEB1	0.7631327
Q8TEB9	0.22831024
Q8TEC5	0.38391912
Q8TED0	0.5832976
Q8TED1	0.28194156
Q8TEE9	0.60326594
Q8TEH3	0.5431199
Q8TEJ3	0.40237594
Q8TEK3	0.39290044
Q8TEL6	0.19264205
Q8TEP8	0.3323915
Q8TEQ6	0.8292013
Q8TEQ8	0.9876671
Q8TES7	0.8187539
Q8TET4	0.3742238
Q8TEV9	0.47580826
Q8TEW0	0.91374993
Q8TEW6	0.1584284
Q8TEW8	0.84554416
Q8TEX9	0.09935179
Q8TEY5	0.6634684
Q8TEY7	0.6458829
Q8TEZ7	0.3415537
Q8TF01	0.37888068
Q8TF05	0.37424475
Q8TF17	0.42193753
Q8TF20	0.25997007
Q8TF21	0.42789444
Q8TF30	0.4096781
Q8TF39	0.945266
Q8TF42	0.35328886
Q8TF44	0.4039231
Q8TF45	0.45964795
Q8TF46	0.40485173
Q8TF47	0.59865516
Q8TF50	0.6759129
Q8TF61	0.44648427
Q8TF62	0.7804887
Q8TF64	0.9952495
Q8TF65	0.36651924
Q8TF66	0.64148116
Q8TF68	0.64613646
Q8TF71	0.59542006
Q8TF74	0.5036236
Q8TF76	0.31291154
Q8WTP8	0.4128252
Q8WTR2	0.38394335
Q8WTR4	0.8436779
Q8WTR7	0.2219847
Q8WTS1	0.9214822
Q8WTS6	0.98521334
Q8WTT2	0.9787981
Q8WTV0	0.94763595
Q8WTV1	0.95564085
Q8WTW4	0.3903676
Q8WTX9	0.66286325
Q8WU03	0.33813867
Q8WU08	0.8225419
Q8WU10	0.9954
Q8WU20	0.4435922
Q8WU58	0.49917904
Q8WU67	0.99768627
Q8WU68	0.47471693
Q8WU76	0.55112576
Q8WU90	0.5083371
Q8WUA2	0.5060601
Q8WUA7	0.7134974
Q8WUA8	0.6081991
Q8WUB2	0.31436804
Q8WUB8	0.77158856
Q8WUD4	0.45396528
Q8WUD6	0.9472505
Q8WUF5	0.24180277
Q8WUF8	0.53443605
Q8WUH1	0.76876724
Q8WUH2	0.8506374
Q8WUI4	0.41560656
Q8WUJ0	0.4992337
Q8WUJ1	0.38222182
Q8WUK0	0.44556347
Q8WUM4	0.6429461
Q8WUM9	0.6442209
Q8WUP2	0.9882665
Q8WUQ7	0.22165614
Q8WUR7	0.18883899
Q8WUT4	0.61466056
Q8WUT9	0.2568468
Q8WUU4	0.7852686
Q8WUU5	0.6867225
Q8WUW1	0.568874
Q8WUX1	0.9280108
Q8WUX2	0.29670793
Q8WUX9	0.8674597
Q8WUY1	0.31178454
Q8WUY8	0.5017852
Q8WUY9	0.5449979
Q8WUZ0	0.400635
Q8WV07	0.3659596
Q8WV15	0.37452754
Q8WV16	0.24800196
Q8WV19	0.9902772
Q8WV22	0.9537053
Q8WV24	0.5447949
Q8WV28	0.47865582
Q8WV35	0.18730614
Q8WV37	0.7649812
Q8WV44	0.7696023
Q8WV48	0.6659523
Q8WV74	0.5777427
Q8WV83	0.31390893
Q8WV92	0.8782469
Q8WV93	0.30195233
Q8WV99	0.999984
Q8WVB3	0.6735623
Q8WVB6	0.48405135
Q8WVC0	0.47142383
Q8WVC6	0.5367667
Q8WVD3	0.6780746
Q8WVD5	0.44212112
Q8WVE0	0.36349955
Q8WVF1	0.9999361
Q8WVF5	0.6689443
Q8WVI0	0.40598893
Q8WVI7	0.75517416
Q8WVK2	0.68181133
Q8WVL7	0.5240102
Q8WVM7	0.8368134
Q8WVM8	0.25103277
Q8WVP7	0.24975105
Q8WVR3	0.8001707
Q8WVS4	0.38718295
Q8WVV4	0.85902673
Q8WVV5	0.4459633
Q8WVV9	0.55668706
Q8WVX3	0.3759466
Q8WVX9	0.61396366
Q8WVY7	1.0
Q8WW01	0.9977329
Q8WW12	0.87379724
Q8WW14	0.47371513
Q8WW18	0.52167815
Q8WW22	0.40556747
Q8WW24	0.41474178
Q8WW33	0.38375866
Q8WW35	0.70306385
Q8WW38	0.89287794
Q8WW52	0.84511805
Q8WW59	0.23821566
Q8WWA1	0.4280517
Q8WWB5	0.57045305
Q8WWC4	0.56420887
Q8WWF1	0.2438356
Q8WWF8	0.32365745
Q8WWG9	0.5017305
Q8WWH4	0.39735162
Q8WWH5	0.9698104
Q8WWI1	0.36214712
Q8WWI5	0.54277384
Q8WWK9	0.32740384
Q8WWL2	0.39172933
Q8WWL7	0.38068345
Q8WWM1	0.45233956
Q8WWM7	0.5047318
Q8WWM9	0.9958883
Q8WWN9	0.96531606
Q8WWP7	0.2875816
Q8WWQ0	0.9596529
Q8WWQ8	0.2760937
Q8WWT9	0.48676476
Q8WWX0	0.40410444
Q8WWX8	0.5431614
Q8WWX9	0.30500588
Q8WWY3	0.37305948
Q8WWZ3	0.15224552
Q8WWZ7	0.2324761
Q8WX77	0.9997092
Q8WX92	0.99235004
Q8WX93	0.28500265
Q8WX94	0.79706985
Q8WXA3	0.5294174
Q8WXA9	0.9874356
Q8WXB1	0.7682277
Q8WXB4	0.68628436
Q8WXC6	0.74495745
Q8WXD2	0.75484544
Q8WXD5	0.6858937
Q8WXD9	0.60345805
Q8WXE0	0.6960866
Q8WXE1	0.3224231
Q8WXE9	0.9310445
Q8WXF1	0.90160006
Q8WXF8	0.43605015
Q8WXG1	0.98122865
Q8WXG6	0.40268874
Q8WXG9	0.49840686
Q8WXH0	0.5325383
Q8WXH2	0.44288403
Q8WXH5	0.3758231
Q8WXI2	0.9613175
Q8WXI4	0.27117
Q8WXI9	0.40146145
Q8WXK3	0.9884598
Q8WXQ8	0.3963035
Q8WXS3	0.21295233
Q8WXS4	0.99018085
Q8WXS8	0.31927595
Q8WXT5	0.4419546
Q8WXU2	0.37131673
Q8WXW3	0.75276595
Q8WXX0	0.3129674
Q8WXX5	0.71777374
Q8WXX7	0.49617192
Q8WY21	0.5158082
Q8WY22	0.29291597
Q8WY36	0.48561546
Q8WY41	0.13636269
Q8WY54	0.9682359
Q8WY91	0.6861293
Q8WY98	0.9893388
Q8WYA1	0.62111634
Q8WYA6	0.42514873
Q8WYB5	0.99998355
Q8WYJ6	0.5263623
Q8WYK0	0.45578638
Q8WYK1	0.9999987
Q8WYK2	0.9566292
Q8WYL5	0.80013216
Q8WYN0	0.2123658
Q8WYN3	0.982876
Q8WYP3	0.36706445
Q8WYP5	0.9992273
Q8WYQ3	0.5985836
Q8WYQ9	0.26599196
Q8WYR1	0.2917406
Q8WYR4	0.5370648
Q8WZ04	0.21301034
Q8WZ19	0.91363287
Q8WZ64	0.6425093
Q8WZ73	0.9885654
Q8WZ74	0.40428507
Q8WZ75	0.19919094
Q8WZ82	0.36006707
Q8WZA0	0.41213167
Q8WZA2	0.43922812
Q8WZA9	0.8844082
Q92186	0.6502541
Q92187	0.80864775
Q92466	0.42810833
Q92481	0.3090924
Q92482	0.48933208
Q92484	0.9944528
Q92485	0.39933094
Q92499	0.33356756
Q92503	0.81820536
Q92504	0.27085525
Q92519	0.5526085
Q92520	0.9038615
Q92521	0.5634595
Q92522	0.99910307
Q92526	0.37617165
Q92527	0.4450491
Q92529	0.49173835
Q92530	0.5107487
Q92536	0.4505975
Q92537	0.6238766
Q92538	0.3716798
Q92539	0.85250324
Q92540	0.34626427
Q92541	0.621839
Q92542	0.40294704
Q92543	0.8201337
Q92544	0.39508766
Q92545	0.99739873
Q92546	0.40771976
Q92547	0.5397837
Q92551	0.97779423
Q92560	0.3825853
Q92561	0.44549716
Q92562	0.6907439
Q92563	0.97684413
Q92564	0.6289639
Q92565	0.80236995
Q92567	0.4471694
Q92569	0.9441964
Q92572	0.48897165
Q92574	0.40555593
Q92575	0.46776357
Q92576	0.2790085
Q92581	0.82320344
Q92585	1.0
Q92597	0.43368852
Q92598	0.46547768
Q92599	0.59344125
Q92609	0.59265554
Q92610	0.37609103
Q92611	0.74454546
Q92613	0.97793853
Q92615	0.44226366
Q92616	0.43540117
Q92617	0.43900833
Q92618	0.43387026
Q92620	0.5556127
Q92622	0.6298623
Q92625	0.7295679
Q92628	0.34533533
Q92630	0.53628993
Q92633	0.99983597
Q92636	0.99808323
Q92664	0.6668805
Q92665	0.60617495
Q92667	0.55636305
Q92673	0.7624039
Q92674	0.7489991
Q92681	0.8378666
Q92688	0.5431792
Q92692	1.0
Q92696	0.29916304
Q92698	0.40846005
Q92730	0.74252206
Q92733	0.5553186
Q92734	0.99993753
Q92736	0.1586041
Q92743	0.3748303
Q92747	0.47061348
Q92748	0.51351786
Q92750	0.908215
Q92753	0.4942664
Q92754	0.5068094
Q92759	0.4192772
Q92766	0.8027559
Q92769	0.87531114
Q92772	0.54254305
Q92777	0.28181276
Q92781	0.94716614
Q92782	0.7563991
Q92783	0.62624526
Q92784	0.59919274
Q92785	0.56175023
Q92786	0.36116114
Q92793	0.8493891
Q92794	0.98317957
Q92796	0.99222857
Q92797	0.5407851
Q92800	0.7066355
Q92802	0.54452276
Q92804	0.59612304
Q92805	0.8372623
Q92813	0.74505
Q92817	0.48804414
Q92819	0.9286357
Q92824	0.9042065
Q92826	0.8654249
Q92828	0.375471
Q92833	0.4452335
Q92834	0.64328575
Q92835	0.35998234
Q92837	0.95536846
Q92838	0.98062813
Q92839	0.48785523
Q92841	0.93689895
Q92844	0.57867515
Q92851	0.5804756
Q92854	0.99841654
Q92859	0.49310455
Q92870	0.7701545
Q92874	0.77423364
Q92876	0.6012832
Q92878	0.45189393
Q92879	0.543512
Q92882	0.3370882
Q92888	0.31889328
Q92889	0.9370135
Q92890	0.48795033
Q92896	0.6963516
Q92900	0.4382402
Q92901	0.42194426
Q92903	0.5107208
Q92905	0.5025667
Q92908	0.47815195
Q92913	0.51982725
Q92914	0.7337361
Q92915	0.90805316
Q92917	0.5806314
Q92922	0.44500595
Q92925	0.35239404
Q92930	0.8306601
Q92932	0.858619
Q92934	0.53163767
Q92945	0.6218733
Q92947	0.987171
Q92952	0.3717917
Q92953	0.9608189
Q92956	0.5923961
Q92966	0.64411646
Q92968	0.7678129
Q92973	0.5757643
Q92979	0.9999405
Q92985	0.5558996
Q92988	0.26698306
Q92989	0.77180165
Q92990	0.39546588
Q92993	0.5171469
Q92994	0.7791635
Q92995	0.4085116
Q92997	0.672598
Q93008	0.7034451
Q93033	0.6403056
Q93034	0.45997205
Q93038	0.5615538
Q93045	0.6291331
Q93050	0.9576651
Q93052	0.4823705
Q93062	0.20381655
Q93063	0.20636691
Q93070	0.51477724
Q93073	0.5696087
Q93074	0.9916045
Q93075	0.9588922
Q93079	0.4268314
Q93086	0.34320012
Q93088	0.36598969
Q93097	0.9316795
Q93099	0.3275583
Q93100	0.8886832
Q95460	0.4210004
Q969E2	0.9880712
Q969E8	0.9821378
Q969F1	0.98699456
Q969F8	0.7479648
Q969F9	0.8999482
Q969G2	0.7365077
Q969G3	0.88943326
Q969G5	0.4844605
Q969G6	0.73981977
Q969G9	0.8250522
Q969H0	0.7418734
Q969H4	0.37011555
Q969H6	0.42306682
Q969H9	0.5204085
Q969I3	0.8099747
Q969J2	0.5296342
Q969J3	0.41964185
Q969K3	0.7716887
Q969K4	0.82161105
Q969K7	0.98853815
Q969L4	0.5311194
Q969M3	0.7055984
Q969M7	0.2492929
Q969P5	0.18669856
Q969P6	0.8396294
Q969Q0	0.4880861
Q969Q5	0.41208953
Q969Q6	0.86914545
Q969R2	0.5933318
Q969R5	0.7404599
Q969R8	0.5352477
Q969S2	0.39901882
Q969S3	0.36582455
Q969S8	0.9177815
Q969T3	0.5951435
Q969T9	0.12579554
Q969U6	0.29441893
Q969U7	0.9952226
Q969V3	0.7401059
Q969V5	0.39650294
Q969V6	0.34722406
Q969W1	0.47435996
Q969W3	0.326004
Q969W8	0.74873716
Q969W9	0.83471394
Q969X0	0.4667126
Q969X1	0.81141204
Q969X2	0.58760214
Q969X5	0.8819029
Q969X6	0.2062398
Q969Y0	0.9859021
Q969Y2	0.44070235
Q969Z0	0.72036815
Q969Z4	0.78905433
Q96A00	0.9443849
Q96A04	0.9971206
Q96A19	0.8412647
Q96A22	0.42677575
Q96A23	0.40246737
Q96A26	0.7142503
Q96A29	0.8042678
Q96A33	0.464242
Q96A37	0.31424862
Q96A44	0.49484265
Q96A47	0.516113
Q96A49	0.79046094
Q96A56	0.20754737
Q96A57	0.55178493
Q96A59	0.8050768
Q96A61	0.9440714
Q96A65	0.9981147
Q96A73	0.42869204
Q96A83	0.9915365
Q96A99	0.46382284
Q96AA3	0.90350795
Q96AA8	0.55389726
Q96AB3	0.46024594
Q96AB6	0.42195615
Q96AC1	0.20046785
Q96AC6	0.5286159
Q96AD5	0.81555504
Q96AE4	0.39400804
Q96AE7	0.6288729
Q96AG3	0.5598075
Q96AG4	0.69791234
Q96AH0	0.51404625
Q96AJ1	0.5504689
Q96AM1	0.39982772
Q96AN5	0.96054107
Q96AP0	0.97612315
Q96AP4	0.987525
Q96AP7	0.58411777
Q96AQ1	0.8884145
Q96AQ2	0.75499165
