UniprotEntry	task	split	label	source_sheet	Gene name	Organism	Organism ID	length	Hydropathy	FCR	IDR	LCR	PScore	PLAAC	catGRANULE	DeepCoil
Q9CR81	PdPS	train	0	NoPS	Tex12	Mus musculus	10090	123	0.449593495934958	0.300813008130081	0.691056910569105	0.130081300813008		-0.559	-0.671747	0
Q99LI7	PdPS	train	0	NoPS	Cstf3	Mus musculus	10090	717	0.447993181465984	0.292887029288702	0.0962343096234309	0.0571827057182705	0.49	-0.3	0.334763	0
Q61474	PdPS	train	0	NoPS	Msi1	Mus musculus	10090	362	0.468569674647021	0.190607734806629	0.0	0.0773480662983425	2.15	-0.036	0.620062	0
Q8CA71	PdPS	train	0	NoPS	Shisa4	Mus musculus	10090	197	0.504963338973491	0.106598984771573	0.258883248730964	0.294416243654822	2.57	0.201	-1.37612	0
Q64323	PdPS	train	0	NoPS	Piga	Mus musculus	10090	485	0.493333333333333	0.2	0.0556701030927835	0.0742268041237113	1.15	-0.091	0.0418188	0
Q8BH26	PdPS	train	0	NoPS	Tmem251	Mus musculus	10090	163	0.515746421267893	0.159509202453987	0.0	0.0736196319018405	-0.59	-0.297	-1.25388	0
Q8CDM4	PdPS	train	0	NoPS	Ccdc73	Mus musculus	10090	1066	0.40569105691057	0.291744840525328	0.0	0.0647279549718574	0.41	-0.101	0.746514	0
Q8R2Y2	PdPS	train	0	NoPS	Mcam	Mus musculus	10090	648	0.465192043895748	0.225308641975308	0.0586419753086419	0.074074074074074	0.0	-0.335	0.367695	0
Q7TMV1	PdPS	train	0	NoPS	Rnf139	Mus musculus	10090	668	0.542681304058546	0.160179640718562	0.0853293413173652	0.029940119760479	-0.55	-0.269	-0.43356	0
Q9D4K4	PdPS	train	0	NoPS	Fancd2os	Mus musculus	10090	178	0.456991260923845	0.207865168539325	0.0	0.0	-0.11	-0.462	-1.18571	0
Q9QXW2	PdPS	train	0	NoPS	Fbxw5	Mus musculus	10090	573	0.470060112468487	0.223385689354275	0.0	0.019197207678883	0.49	-0.239	0.164743	0
Q80YS9	PdPS	train	0	NoPS	Stkld1	Mus musculus	10090	662	0.508778113460893	0.212990936555891	0.0407854984894259	0.0543806646525679	-0.43	-0.234	-0.361406	0
Q6NVE8	PdPS	train	0	NoPS	Wdr44	Mus musculus	10090	915	0.427285974499091	0.283060109289617	0.313661202185792	0.0907103825136612	1.59	-0.266	0.938195	0
P19258	PdPS	train	0	NoPS	Mpv17	Mus musculus	10090	176	0.529608585858586	0.125	0.0	0.0	-1.26	-0.257	-0.381629	0
Q05CL8	PdPS	train	0	NoPS	Larp7	Mus musculus	10090	570	0.389941520467835	0.380701754385964	0.308771929824561	0.13859649122807	0.49	-0.481	0.93973	0
Q8CEL2	PdPS	train	0	NoPS	Cfap61	Mus musculus	10090	1252	0.487291444799432	0.218849840255591	0.0	0.0391373801916932	0.83	-0.188	0.316859	0
Q8BMQ3	PdPS	train	0	NoPS	Bnc2	Mus musculus	10090	1127	0.432968549738734	0.236912156166814	0.000887311446317657	0.093167701863354	2.26	-0.175	0.721864	0
Q9ESN6	PdPS	train	0	NoPS	Trim2	Mus musculus	10090	744	0.463216845878134	0.213709677419354	0.0	0.0	0.7	-0.05	1.25863	1
Q9D6R2	PdPS	train	0	NoPS	Idh3a	Mus musculus	10090	366	0.492319368548877	0.221311475409836	0.0	0.0	0.15	-0.298	0.615814	0
Q91VJ2	PdPS	train	0	NoPS	Cavin3	Mus musculus	10090	260	0.432991452991453	0.273076923076923	0.388461538461538	0.138461538461538	0.97	-0.276	0.0928508	0
Q920R0	PdPS	train	0	NoPS	Als2	Mus musculus	10090	1651	0.468968302039164	0.213809812235009	0.00121138703815869	0.0290732889158086	2.14	-0.171	1.0003	0
Q9D9W1	PdPS	train	0	NoPS	Pifo	Mus musculus	10090	207	0.43322597960279	0.207729468599033	0.0	0.0	1.21	-0.171	0.0802725	0
Q9CZL2	PdPS	train	0	NoPS	Fam241a	Mus musculus	10090	131	0.478795589482612	0.244274809160305	0.595419847328244	0.206106870229007		-0.356	0.629193	0
Q8CFH6	PdPS	train	0	NoPS	Sik2	Mus musculus	10090	931	0.446819429526198	0.197636949516648	0.0	0.106337271750805	2.08	0.166	0.1496	0
P70453	PdPS	train	0	NoPS	Pde7a	Mus musculus	10090	456	0.468859649122806	0.219298245614035	0.0	0.0263157894736842	-0.32	-0.319	-0.00949091	0
Q9JIC3	PdPS	train	0	NoPS	Dclre1a	Mus musculus	10090	1026	0.427961880008662	0.232943469785575	0.0779727095516569	0.0448343079922027	1.65	-0.163	0.821462	0
Q91VT4	PdPS	train	0	NoPS	Cbr4	Mus musculus	10090	236	0.508757062146892	0.203389830508474	0.0	0.0508474576271186	-1.26	-0.195	0.816643	0
Q9CZ91	PdPS	train	0	NoPS	Srfbp1	Mus musculus	10090	441	0.380901990425798	0.344671201814058	0.664399092970521	0.145124716553287	0.64	-0.097	1.00275	0
Q8K4R9	PdPS	train	0	NoPS	Dlgap5	Mus musculus	10090	808	0.40105885588559	0.299504950495049	0.00371287128712871	0.0618811881188118	1.26	-0.208	0.954873	0
Q9D2L1	PdPS	train	0	NoPS	Arsk	Mus musculus	10090	553	0.468213783403656	0.168173598553345	0.0415913200723327	0.0886075949367088	0.7	-0.106	-0.0409203	0
Q9DCC3	PdPS	train	0	NoPS	Ccdc107	Mus musculus	10090	242	0.43732782369146	0.235537190082644	0.305785123966942	0.119834710743801	1.97	-0.319	0.018214	0
P97445	PdPS	train	0	NoPS	Cacna1a	Mus musculus	10090	2368	0.453232920420417	0.236486486486486	0.241131756756756	0.16089527027027	4.3	0.143	1.13399	0
Q9EPC2	PdPS	train	0	NoPS	Fgf23	Mus musculus	10090	251	0.459893758300132	0.199203187250996	0.191235059760956	0.0637450199203187	0.7	-0.253	0.167847	0
Q8R205	PdPS	train	0	NoPS	Zc3h10	Mus musculus	10090	435	0.441839080459771	0.20919540229885	0.064367816091954	0.227586206896551	2.59	-0.041	0.83796	1
Q8BY87	PdPS	train	0	NoPS	Usp47	Mus musculus	10090	1376	0.428698320413435	0.292151162790697	0.0283430232558139	0.0537790697674418	0.84	-0.167	0.903057	0
Q9CWH1	PdPS	train	0	NoPS	Zbtb8a	Mus musculus	10090	434	0.415309779825907	0.276497695852534	0.076036866359447	0.0161290322580645	1.66	-0.181	0.378215	0
A2ARV4	PdPS	train	0	NoPS	Lrp2	Mus musculus	10090	4660	0.448545541249395	0.220815450643776	0.0130901287553648	0.0319742489270386	4.89	-0.048	1.47316	0
Q3KNL4	PdPS	train	0	NoPS	0	Mus musculus	10090	93	0.504778972520907	0.225806451612903	0.021505376344086	0.10752688172043		-0.507	-0.809847	0
Q9CQA6	PdPS	train	0	NoPS	Chchd1	Mus musculus	10090	118	0.415160075329567	0.296610169491525	0.771186440677966	0.0		-0.429	-0.677579	0
Q9JMH9	PdPS	train	0	NoPS	Myo18a	Mus musculus	10090	2050	0.417631436314369	0.321951219512195	0.0917073170731707	0.0702439024390244	1.74	-0.179	1.00081	0
Q9JMI0	PdPS	train	0	NoPS	Ecel1	Mus musculus	10090	775	0.461691756272404	0.234838709677419	0.0	0.0516129032258064	2.03	-0.11	0.71796	0
O70167	PdPS	train	0	NoPS	Pik3c2g	Mus musculus	10090	1506	0.459141212926072	0.221115537848605	0.0325365205843293	0.0219123505976095	1.55	-0.133	0.607238	0
Q8VHT7	PdPS	train	0	NoPS	Gtf3a	Mus musculus	10090	364	0.415995115995114	0.266483516483516	0.118131868131868	0.0659340659340659	1.16	-0.387	0.136254	0
Q9JHI5	PdPS	train	0	NoPS	Ivd	Mus musculus	10090	424	0.48799790356394	0.216981132075471	0.0	0.0330188679245283	-0.35	-0.217	0.957454	0
Q8BWM0	PdPS	train	0	NoPS	Ptges2	Mus musculus	10090	384	0.468605324074075	0.229166666666666	0.0	0.119791666666666	-0.16	-0.267	-0.119576	0
Q9JKV7	PdPS	train	0	NoPS	Extl1	Mus musculus	10090	669	0.490333831589436	0.170403587443946	0.0	0.0358744394618834	1.72	-0.226	-0.0855978	0
C0LLJ0	PdPS	train	0	NoPS	Kpna7	Mus musculus	10090	499	0.502004008016032	0.20440881763527	0.032064128256513	0.0480961923847695	-1.34	-0.342	-0.277768	0
P10761	PdPS	train	0	NoPS	Zp3	Mus musculus	10090	424	0.493894129979034	0.162735849056603	0.0	0.0613207547169811	1.1	-0.291	-0.283878	0
Q9R269	PdPS	train	0	NoPS	Ppl	Mus musculus	10090	1755	0.391826527382078	0.356125356125356	0.00113960113960113	0.127065527065527	0.15	-0.127	0.89502	0
A2AV25	PdPS	train	0	NoPS	Fibcd1	Mus musculus	10090	459	0.454780924715566	0.220043572984749	0.0	0.0806100217864923	4.11	-0.248	0.698145	0
Q64689	PdPS	train	0	NoPS	St8sia3	Mus musculus	10090	380	0.477134502923976	0.186842105263157	0.0	0.0657894736842105	0.12	-0.174	0.0593631	0
Q3TYG6	PdPS	train	0	NoPS	Togaram2	Mus musculus	10090	1002	0.459902417387449	0.23253493013972	0.0109780439121756	0.0319361277445109	1.44	-0.157	0.552841	0
Q91VY5	PdPS	train	0	NoPS	Kdm4b	Mus musculus	10090	1086	0.437405361162267	0.248618784530386	0.131675874769797	0.0828729281767955	1.81	-0.219	0.565207	0
P97438	PdPS	train	0	NoPS	Kcnk2	Mus musculus	10090	426	0.53322900365154	0.183098591549295	0.0422535211267605	0.0234741784037558	0.25	-0.277	0.0564064	0
Q9DCB1	PdPS	train	0	NoPS	Hmgn3	Mus musculus	10090	99	0.305611672278338	0.434343434343434	1.0	0.161616161616161		-0.562	1.02781	0
P25688	PdPS	train	0	NoPS	Uox	Mus musculus	10090	303	0.448881554822148	0.26072607260726	0.0	0.0	-1.12	-0.411	0.458063	0
Q14C37	PdPS	train	0	NoPS	Lemd1	Mus musculus	10090	129	0.419207579672695	0.255813953488372	0.821705426356589	0.0		-0.355	-0.544363	0
Q8CDG5	PdPS	train	0	NoPS	Crebrf	Mus musculus	10090	640	0.397135416666668	0.303125	0.0296875	0.103125	0.29	-0.196	0.718597	0
Q8K190	PdPS	train	0	NoPS	Saysd1	Mus musculus	10090	188	0.46353427895981	0.186170212765957	0.468085106382978	0.388297872340425	-1.08	-0.11	-0.73209	0
Q9WU00	PdPS	train	0	NoPS	Nrf1	Mus musculus	10090	503	0.477004638833664	0.178926441351888	0.0	0.212723658051689	0.71	-0.116	-0.287684	0
Q9Z282	PdPS	train	0	NoPS	Gpr132	Mus musculus	10090	382	0.540372309482256	0.141361256544502	0.0	0.0811518324607329	-0.09	-0.377	-1.03204	0
Q9D6D8	PdPS	train	0	NoPS	Ppil6	Mus musculus	10090	278	0.460911270983212	0.233812949640287	0.00359712230215827	0.0503597122302158	0.64	-0.249	0.0841767	0
Q61169	PdPS	train	0	NoPS	Gata6	Mus musculus	10090	589	0.464497264667045	0.134125636672325	0.106960950764006	0.227504244482173	4.87	0.137	1.24489	0
Q921V5	PdPS	train	0	NoPS	Mgat2	Mus musculus	10090	442	0.469733534439415	0.228506787330316	0.0	0.0	0.18	-0.299	0.0605229	0
A6H5X4	PdPS	train	0	NoPS	Phf11	Mus musculus	10090	337	0.420672601384766	0.281899109792284	0.112759643916913	0.0	0.15	-0.268	0.275939	0
Q8K1M4	PdPS	train	0	NoPS	Glis1	Mus musculus	10090	789	0.440825235882274	0.17743979721166	0.0380228136882129	0.193916349809885	3.92	0.09	0.839055	0
Q61263	PdPS	train	0	NoPS	Soat1	Mus musculus	10090	540	0.528641975308641	0.177777777777777	0.0	0.0592592592592592	0.1	-0.312	-0.492302	0
Q9D3W4	PdPS	train	0	NoPS	Gpn3	Mus musculus	10090	284	0.472769953051643	0.26056338028169	0.0845070422535211	0.0	-0.85	-0.35	-0.295607	0
Q3U2E2	PdPS	train	0	NoPS	Zmym5	Mus musculus	10090	627	0.417774233563707	0.248803827751196	0.0	0.0382775119617224	1.28	-0.061	0.858821	0
O08585	PdPS	train	0	NoPS	Clta	Mus musculus	10090	235	0.421513002364066	0.302127659574468	0.561702127659574	0.161702127659574	3.31	-0.27	0.608022	0
Q9QZA0	PdPS	train	0	NoPS	Ca5b	Mus musculus	10090	317	0.453697861899753	0.236593059936908	0.0	0.0	-0.59	-0.415	-0.351882	0
Q8R0W0	PdPS	train	0	NoPS	Eppk1	Mus musculus	10090	6548		0.246487477092241	0.0	0.0583384239462431		-0.158	1.63645	0
P52927	PdPS	train	0	NoPS	Hmga2	Mus musculus	10090	108	0.297736625514403	0.342592592592592	1.0	0.398148148148148		-0.109	0.817035	0
Q8VD53	PdPS	train	0	NoPS	Acer2	Mus musculus	10090	275	0.578949494949494	0.13090909090909	0.0	0.0	-0.39	-0.415	-1.47388	0
Q6EBV9	PdPS	train	0	NoPS	Atg9b	Mus musculus	10090	922	0.478440588093517	0.16702819956616	0.0683297180043383	0.221258134490238	2.38	-0.078	0.0395318	0
Q61735	PdPS	train	0	NoPS	Cd47	Mus musculus	10090	303	0.573670700403373	0.141914191419141	0.0	0.191419141914191	-0.68	-0.405	-0.43039	0
P32020	PdPS	train	0	NoPS	Scp2	Mus musculus	10090	547	0.473918342474102	0.215722120658135	0.0	0.0219378427787934	1.02	-0.128	1.29253	0
Q6ZQK0	PdPS	train	0	NoPS	Ncapd3	Mus musculus	10090	1506	0.478043382027445	0.231075697211155	0.0232403718459495	0.0657370517928286	1.62	-0.096	0.236521	0
Q64387	PdPS	train	0	NoPS	Pnoc	Mus musculus	10090	187	0.452049910873439	0.251336898395721	0.0	0.192513368983957	-0.44	-0.269	-0.707473	0
Q9CZG9	PdPS	train	0	NoPS	Pdzd11	Mus musculus	10090	140	0.437380952380952	0.25	0.0	0.0	0.27	-0.299	-0.148718	0
Q5GAM9	PdPS	train	0	NoPS	Rnase11	Mus musculus	10090	192	0.474479166666666	0.203125	0.0	0.0572916666666666	1.4	-0.303	-0.350281	0
A2AA28	PdPS	train	0	NoPS	Mettl23	Mus musculus	10090	253	0.501317523056653	0.201581027667984	0.00790513833992094	0.0711462450592885	-0.24	-0.358	-0.652324	0
Q8VEH6	PdPS	train	0	NoPS	Cbwd1	Mus musculus	10090	393	0.47978512864009	0.259541984732824	0.0	0.0203562340966921	-0.88	-0.399	0.314262	0
P48168	PdPS	train	0	NoPS	Glrb	Mus musculus	10090	496	0.494265232974908	0.219758064516129	0.0	0.100806451612903	1.24	-0.25	0.148767	0
Q0VDQ9	PdPS	train	0	NoPS	Fezf1	Mus musculus	10090	475	0.450994152046782	0.176842105263157	0.0968421052631579	0.0842105263157894	0.89	-0.193	0.220463	0
Q8VHZ7	PdPS	train	0	NoPS	Imp4	Mus musculus	10090	291	0.435471554028255	0.305841924398625	0.0	0.0687285223367697	0.02	-0.416	0.157654	0
Q8CID0	PdPS	train	0	NoPS	Kat14	Mus musculus	10090	779	0.441862787048926	0.27599486521181	0.0269576379974326	0.0590500641848523	2.14	-0.333	0.486094	0
O54732	PdPS	train	0	NoPS	Mmp15	Mus musculus	10090	657	0.439370877727042	0.222222222222222	0.0	0.156773211567732	3.19	-0.07	0.916028	0
Q80UU2	PdPS	train	0	NoPS	Rpp38	Mus musculus	10090	280	0.456944444444443	0.285714285714285	0.214285714285714	0.110714285714285	0.47	-0.501	-0.285201	0
Q62193	PdPS	train	0	NoPS	Rpa2	Mus musculus	10090	270	0.46102880658436	0.192592592592592	0.0	0.0592592592592592	0.23	0.017	0.184084	0
Q3UVU3	PdPS	train	0	NoPS	Slc30a10	Mus musculus	10090	470	0.50886524822695	0.191489361702127	0.0	0.104255319148936	1.33	-0.101	0.110068	0
Q8BY79	PdPS	train	0	NoPS	Slc35g1	Mus musculus	10090	368	0.573611111111111	0.157608695652173	0.100543478260869	0.127717391304347	-0.17	-0.404	-0.256009	0
Q6QI06	PdPS	train	0	NoPS	Rictor	Mus musculus	10090	1708	0.468956544366374	0.230679156908665	0.0	0.0802107728337236	0.97	-0.225	0.690908	0
Q3U515	PdPS	train	0	NoPS	Vwce	Mus musculus	10090	929	0.474273412271259	0.156081808396124	0.053821313240043	0.0699677072120559	5.34	-0.098	0.201482	0
P03940	PdPS	train	0	NoPS	Cyp21	Mus musculus	10090	487	0.490417522245037	0.203285420944558	0.0123203285420944	0.055441478439425	1.28	-0.27	-0.173548	0
Q8CI66	PdPS	train	0	NoPS	Stoml1	Mus musculus	10090	399	0.517794486215539	0.18796992481203	0.0	0.0325814536340852	0.58	-0.261	0.162015	0
Q9ERB5	PdPS	train	0	NoPS	Slco1c1	Mus musculus	10090	715	0.52045066045066	0.16083916083916	0.0	0.0573426573426573	1.05	-0.197	0.69282	0
Q8C0C4	PdPS	train	0	NoPS	Ccser1	Mus musculus	10090	895	0.416499068901303	0.241340782122905	0.088268156424581	0.0793296089385474	1.52	-0.101	0.744701	0
Q9CZ09	PdPS	train	0	NoPS	Mettl18	Mus musculus	10090	362	0.450276243093922	0.267955801104972	0.140883977900552	0.0386740331491712	0.11	-0.37	0.828927	0
P29341	PdPS	train	0	NoPS	Pabpc1	Mus musculus	10090	636	0.443221523410205	0.234276729559748	0.0	0.0597484276729559	1.32	0.147	0.593745	0
Q6PFX9	PdPS	train	0	NoPS	Tnks	Mus musculus	10090	1320	0.465058922558923	0.201515151515151	0.0674242424242424	0.146212121212121	4.06	0.042	1.21484	0
Q8CJ67	PdPS	train	0	NoPS	Stau2	Mus musculus	10090	570	0.423138401559453	0.240350877192982	0.41578947368421	0.0824561403508772	1.81	-0.012	1.00218	0
Q6A0D4	PdPS	train	0	NoPS	Rftn1	Mus musculus	10090	554	0.427938227035699	0.250902527075812	0.106498194945848	0.0234657039711191	1.34	-0.197	0.646966	0
P97350	PdPS	train	0	NoPS	Pkp1	Mus musculus	10090	728	0.43398962148962	0.206043956043956	0.0	0.0123626373626373	2.9	0.028	0.81166	0
P15972	PdPS	train	0	NoPS	Phxr2	Mus musculus	10090	65	0.498119658119658	0.2	1.0	0.0		-0.438	-0.220904	0
Q8K262	PdPS	train	0	NoPS	Plac9	Mus musculus	10090	108	0.47201646090535	0.24074074074074	1.0	0.277777777777777		-0.375	0.0101607	0
Q8BVI4	PdPS	train	0	NoPS	Qdpr	Mus musculus	10090	241	0.49359151682803	0.186721991701244	0.0	0.116182572614107	-0.19	-0.203	0.348795	0
Q9JJT2	PdPS	train	0	NoPS	Gfra4	Mus musculus	10090	260	0.496153846153847	0.207692307692307	0.0	0.203846153846153	0.17	-0.37	-0.670309	0
Q99LC3	PdPS	train	0	NoPS	Ndufa10	Mus musculus	10090	355	0.452582159624411	0.245070422535211	0.0	0.0366197183098591	-0.2	-0.292	0.33076	0
Q9EQZ7	PdPS	train	0	NoPS	Rims2	Mus musculus	10090	1530	0.389687726942631	0.290849673202614	0.225490196078431	0.115032679738562	3.66	-0.116	1.36777	0
Q9DAP0	PdPS	train	0	NoPS	Lrrc46	Mus musculus	10090	323	0.43202614379085	0.269349845201238	0.198142414860681	0.300309597523219	0.35	-0.195	-0.171686	0
P11103	PdPS	train	0	NoPS	Parp1	Mus musculus	10090	1013	0.439256334320498	0.288252714708785	0.0	0.0434353405725567	1.32	-0.223	1.31407	0
Q9QXY9	PdPS	train	0	NoPS	Pex3	Mus musculus	10090	372	0.483064516129032	0.206989247311827	0.0	0.0	0.02	-0.282	-0.293254	0
O55029	PdPS	train	0	NoPS	Copb2	Mus musculus	10090	905	0.46537753222836	0.247513812154696	0.0585635359116022	0.0187845303867403	0.14	-0.297	0.58249	0
Q6PDN3	PdPS	train	0	NoPS	Mylk	Mus musculus	10090	1941	0.437122903428927	0.267903142709943	0.0643997939206594	0.0463678516228748	1.75	-0.154	1.36948	0
Q8BP40	PdPS	train	0	NoPS	Acp6	Mus musculus	10090	418	0.466666666666666	0.232057416267942	0.0	0.0239234449760765	-0.14	-0.291	0.0295182	0
Q3TUF7	PdPS	train	0	NoPS	Yeats2	Mus musculus	10090	1407	0.461391455421303	0.182658137882018	0.0	0.0938166311300639	3.65	0.204	1.02013	0
Q61703	PdPS	train	0	NoPS	Itih2	Mus musculus	10090	946	0.467171717171718	0.216701902748414	0.0	0.022198731501057	1.31	0.058	0.881396	0
Q6NVG7	PdPS	train	0	NoPS	Colgalt2	Mus musculus	10090	625	0.450506666666665	0.264	0.0112	0.0512	-0.25	-0.339	-0.0897307	0
Q497K7	PdPS	train	0	NoPS	Tmem247	Mus musculus	10090	211	0.461874670879409	0.236966824644549	0.298578199052132	0.208530805687203	1.93	-0.104	-0.681385	0
Q9JHJ5	PdPS	train	0	NoPS	Htr3b	Mus musculus	10090	437	0.509788965166539	0.192219679633867	0.0	0.0366132723112128	-0.25	-0.344	-0.622169	0
Q9JHE4	PdPS	train	0	NoPS	Gal3st1	Mus musculus	10090	423	0.472786971368532	0.226950354609929	0.0	0.0614657210401891	-0.44	-0.228	-0.0701608	0
Q8C3K5	PdPS	train	0	NoPS	Tmem72	Mus musculus	10090	275	0.511757575757575	0.185454545454545	0.0109090909090909	0.145454545454545	0.39	-0.38	-0.568899	0
Q5SWP3	PdPS	train	0	NoPS	Nacad	Mus musculus	10090	1504	0.439066193853433	0.215425531914893	0.587765957446808	0.165558510638297	2.48	-0.135	0.695041	0
Q9D6N5	PdPS	train	0	NoPS	Drap1	Mus musculus	10090	205	0.393875338753388	0.302439024390243	0.507317073170731	0.321951219512195	1.56	-0.345	0.489215	0
P0C5K1	PdPS	train	0	NoPS	Sbk2	Mus musculus	10090	362	0.470656844689993	0.207182320441988	0.154696132596685	0.187845303867403	0.2	-0.321	0.174446	0
Q8VD00	PdPS	train	0	NoPS	Tmem97	Mus musculus	10090	176	0.537310606060606	0.198863636363636	0.0	0.1875	-1.36	-0.537	-1.6208	0
O70579	PdPS	train	0	NoPS	Slc25a17	Mus musculus	10090	307	0.531921824104234	0.182410423452768	0.0	0.127035830618892	-0.9	-0.34	-0.166867	0
Q9R0N0	PdPS	train	0	NoPS	Galk1	Mus musculus	10090	392	0.499036281179136	0.198979591836734	0.0	0.0586734693877551	-0.12	-0.203	-0.0134114	0
O08663	PdPS	train	0	NoPS	Metap2	Mus musculus	10090	478	0.43093909809391	0.305439330543933	0.205020920502092	0.119246861924686	1.59	-0.344	1.08905	0
Q14BP6	PdPS	train	0	NoPS	Lrrc74b	Mus musculus	10090	391	0.478573458368855	0.212276214833759	0.120204603580562	0.0767263427109974	-0.01	-0.273	0.615145	0
Q8C119	PdPS	train	0	NoPS	Ndnf	Mus musculus	10090	568	0.438575899843504	0.27112676056338	0.0	0.0158450704225352	0.33	-0.338	0.526116	0
Q8BHH1	PdPS	train	0	NoPS	Aqp11	Mus musculus	10090	271	0.579007790077899	0.114391143911439	0.0	0.047970479704797	-0.37	-0.329	-1.51768	0
Q61087	PdPS	train	0	NoPS	Lamb3	Mus musculus	10090	1168	0.442389649923896	0.22945205479452	0.0	0.0941780821917808	4.34	-0.08	0.684195	0
Q9JKZ2	PdPS	train	0	NoPS	Slc5a3	Mus musculus	10090	718	0.550402352212937	0.164345403899721	0.0	0.0362116991643454	0.03	-0.297	-0.0883912	0
Q07563	PdPS	train	0	NoPS	Col17a1	Mus musculus	10090	1470	0.432373393801964	0.162585034013605	0.0857142857142857	0.403401360544217	6.7	0.104	3.27555	0
Q9D8H7	PdPS	train	0	NoPS	Oma1	Mus musculus	10090	521	0.493900618468756	0.211132437619961	0.0	0.0940499040307101	-0.06	-0.237	-0.205435	0
Q812A2	PdPS	train	0	NoPS	Srgap3	Mus musculus	10090	1099	0.430745121827922	0.27206551410373	0.0964513193812556	0.0737033666969972	2.8	-0.172	0.611191	0
Q9D7L8	PdPS	train	0	NoPS	Tmigd1	Mus musculus	10090	261	0.488676032354193	0.199233716475095	0.0	0.0	-0.98	-0.242	-0.28757	0
Q99MZ7	PdPS	train	0	NoPS	Pecr	Mus musculus	10090	303	0.504987165383203	0.174917491749174	0.0	0.0495049504950495	-0.15	-0.182	0.621042	0
Q14CH7	PdPS	train	0	NoPS	Aars2	Mus musculus	10090	980	0.481269841269844	0.212244897959183	0.0	0.0540816326530612	1.3	-0.21	0.656212	0
P70194	PdPS	train	0	NoPS	Clec4f	Mus musculus	10090	548	0.431082725060829	0.226277372262773	0.0	0.0255474452554744	0.8	-0.156	0.483252	0
P35505	PdPS	train	0	NoPS	Fah	Mus musculus	10090	419	0.476531424025457	0.171837708830548	0.0	0.0	0.98	-0.194	0.523372	0
P09470	PdPS	train	0	NoPS	Ace	Mus musculus	10090	1312	0.453014905149052	0.211128048780487	0.0	0.0327743902439024	1.56	-0.223	0.670228	0
O09133	PdPS	train	0	NoPS	Smr2	Mus musculus	10090	150	0.503407407407407	0.14	0.0	0.08	-0.39	-0.195	-1.18914	0
Q80YE7	PdPS	train	0	NoPS	Dapk1	Mus musculus	10090	1442	0.473085221143476	0.233009708737864	0.0	0.0388349514563106	0.69	-0.199	0.845164	0
Q0VG85	PdPS	train	0	NoPS	Ccdc162	Mus musculus	10090	912	0.448684210526314	0.262061403508771	0.0043859649122807	0.025219298245614	0.73	-0.22	0.0157637	0
Q8CFW7	PdPS	train	0	NoPS	Cc2d2a	Mus musculus	10090	1633	0.427202830509624	0.287813839559093	0.112676056338028	0.0851194121249234	1.77	-0.229	0.816087	0
Q8BXR9	PdPS	train	0	NoPS	Osbpl6	Mus musculus	10090	959	0.434213880199278	0.251303441084463	0.0510948905109489	0.0750782064650677	0.93	-0.223	0.519157	0
Q8R1P5	PdPS	train	0	NoPS	Kcnk13	Mus musculus	10090	405	0.507297668038409	0.185185185185185	0.0	0.0395061728395061	0.59	-0.227	0.496974	0
Q8K1H9	PdPS	train	0	NoPS	Obp2a	Mus musculus	10090	176	0.47449494949495	0.25	0.0	0.0795454545454545	-0.52	-0.405	0.155661	0
Q9DBX2	PdPS	train	0	NoPS	Pdcl	Mus musculus	10090	301	0.425249169435216	0.325581395348837	0.196013289036544	0.162790697674418	1.98	-0.42	0.423954	0
Q7TQD2	PdPS	train	0	NoPS	Tppp	Mus musculus	10090	218	0.416615698267074	0.321100917431192	0.46788990825688	0.073394495412844	1.78	-0.382	1.02378	0
Q5DU31	PdPS	train	0	NoPS	Ipcef1	Mus musculus	10090	406	0.413273125342092	0.26847290640394	0.00985221674876847	0.0935960591133004	0.11	-0.227	0.0970163	0
Q9JKC0	PdPS	train	0	NoPS	Ccl24	Mus musculus	10090	119	0.510924369747898	0.201680672268907	0.394957983193277	0.109243697478991		-0.505	-0.848987	0
O35417	PdPS	train	0	NoPS	Pdyn	Mus musculus	10090	248	0.431362007168459	0.310483870967741	0.0	0.108870967741935	0.91	-0.361	0.562005	0
Q99PP7	PdPS	train	0	NoPS	Trim33	Mus musculus	10090	1142	0.440270480638256	0.213660245183887	0.114711033274956	0.216287215411558	3.21	0.23	0.731339	0
O35930	PdPS	train	0	NoPS	Gp1ba	Mus musculus	10090	734	0.494293066908873	0.133514986376021	0.0	0.369209809264305	1.49	-0.264	-0.729084	0
Q7TN83	PdPS	train	0	NoPS	Syt16	Mus musculus	10090	639	0.431246739697443	0.251956181533646	0.0125195618153364	0.0751173708920187	0.79	-0.253	0.504848	0
Q99NH7	PdPS	train	0	NoPS	Slc26a5	Mus musculus	10090	744	0.537171445639184	0.172043010752688	0.032258064516129	0.0524193548387096	0.62	-0.262	0.393097	0
