UniprotEntry	task	split	label	source_sheet	Gene name	Organism	Organism ID	length	Hydropathy	FCR	IDR	LCR	PScore	PLAAC	catGRANULE	DeepCoil	Phos freq	DeepPhase
O75339	hPdPS	train	0	hNoPS	CILP1	Homo sapiens	9606	1184	0.44732545	0.237331081081081	0.0	0.0396959459459459	2.39	0.071	0.810778	0	0.01266891891891892	
O75343	hPdPS	train	0	hNoPS	GCYB2	Homo sapiens	9606	617	0.472447326	0.235008103727714	0.0	0.0	0.66	-0.255	0.26617	0	0.0016207455429497568	
O75344	hPdPS	train	0	hNoPS	FKBP6	Homo sapiens	9606	327	0.461196058	0.272171253822629	0.0	0.0275229357798165	-0.46	-0.45	0.177174	0	0.009174311926605505	
O75347	hPdPS	train	0	hNoPS	TBCA	Homo sapiens	9606	108	0.395061728	0.453703703703703	1.0	0.268518518518518		-0.671	-0.734067	0	0.046296296296296294	0.47216612
O75351	hPdPS	train	0	hNoPS	VPS4B	Homo sapiens	9606	444	0.438713714	0.286036036036036	0.045045045045045	0.0833333333333333	0.18	-0.327	0.791502	0	0.04054054054054054	0.94462806
O75352	hPdPS	train	0	hNoPS	MPU1	Homo sapiens	9606	247	0.578272605	0.105263157894736	0.0	0.129554655870445	-0.64	-0.227	-0.623133	0	0.008097165991902834	0.40962264
O75362	hPdPS	train	0	hNoPS	ZN217	Homo sapiens	9606	1048	0.415882103	0.244274809160305	0.0	0.0229007633587786	2.03	-0.027	1.00465	0	0.04103053435114504	0.8743815
O75365	hPdPS	train	0	hNoPS	TP4A3	Homo sapiens	9606	173	0.470263327	0.260115606936416	0.0	0.0	-0.4	-0.486	-0.5779	0	0.011560693641618497	
O75376	hPdPS	train	0	hNoPS	NCOR1	Homo sapiens	9606	2440	0.397459016	0.262295081967213	0.241803278688524	0.137295081967213	2.57	0.112	1.18829	0	0.06352459016393443	0.9725328
O75381	hPdPS	train	0	hNoPS	PEX14	Homo sapiens	9606	377	0.417889773	0.257294429708222	0.262599469496021	0.26525198938992	1.39	-0.151	0.538711	0	0.04509283819628647	0.9820915
O75391	hPdPS	train	0	hNoPS	SPAG7	Homo sapiens	9606	227	0.385658346	0.374449339207048	0.726872246696035	0.154185022026431	-0.13	-0.337	0.398308	0	0.05726872246696035	0.6853963
O75398	hPdPS	train	0	hNoPS	DEAF1	Homo sapiens	9606	565	0.468318584	0.203539823008849	0.0991150442477876	0.260176991150442	1.68	-0.234	-0.0903841	0	0.021238938053097345	0.56240267
O75409	hPdPS	train	0	hNoPS	HYPM	Homo sapiens	9606	117	0.365432099	0.316239316239316	1.0	0.341880341880341		-0.272	-0.296946	0	0.05982905982905983	
O75414	hPdPS	train	0	hNoPS	NDK6	Homo sapiens	9606	186	0.474492234	0.225806451612903	0.0	0.0	0.44	-0.39	-0.517916	0	0.005376344086021506	0.99792564
O75417	hPdPS	train	0	hNoPS	DPOLQ	Homo sapiens	9606	2590	0.458022308	0.237837837837837	0.0123552123552123	0.0482625482625482	1.13	-0.141	1.21056	0	0.014671814671814672	0.63549954
O75419	hPdPS	train	0	hNoPS	CDC45	Homo sapiens	9606	566	0.4633883	0.265017667844522	0.0	0.0742049469964664	-0.41	-0.422	-0.129181	0	0.0176678445229682	0.67640233
O75425	hPdPS	train	0	hNoPS	MSPD3	Homo sapiens	9606	235	0.4956974	0.178723404255319	0.0723404255319148	0.259574468085106	0.52	-0.22	-0.269208	0	0.00851063829787234	0.43624586
O75426	hPdPS	train	0	hNoPS	FBX24	Homo sapiens	9606	580	0.47816092	0.208620689655172	0.00689655172413793	0.0362068965517241	0.24	-0.267	0.462424	0	0.01206896551724138	
O75438	hPdPS	train	0	hNoPS	NDUB1	Homo sapiens	9606	58	0.479885057	0.275862068965517	1.0	0.0			-1.65197	0	0.034482758620689655	0.5706826
O75443	hPdPS	train	0	hNoPS	TECTA	Homo sapiens	9606	2155	0.483531838	0.191183294663573	0.0	0.00556844547563805	2.25	-0.091	1.03372	0	0.0037122969837587007	
O75444	hPdPS	train	0	hNoPS	MAF	Homo sapiens	9606	373	0.445606196	0.184986595174262	0.0857908847184986	0.386058981233243	6.18	0.16	1.8867	1	0.0160857908847185	
O75445	hPdPS	train	0	hNoPS	USH2A	Homo sapiens	9606	5202	0.470733479	0.165897731641676	0.0	0.0103806228373702	3.22	-0.024	1.29107	0	0.008266051518646674	
O75446	hPdPS	train	0	hNoPS	SAP30	Homo sapiens	9606	220	0.442727273	0.254545454545454	0.19090909090909	0.372727272727272	0.44	-0.092	1.20231	0	0.04090909090909091	0.275926
O75460	hPdPS	train	0	hNoPS	ERN1	Homo sapiens	9606	977	0.461753668	0.228249744114636	0.0	0.0931422722620266	1.9	-0.035	0.495977	0	0.017400204708290685	
O75462	hPdPS	train	0	hNoPS	CRLF1	Homo sapiens	9606	422	0.456371775	0.203791469194312	0.0616113744075829	0.208530805687203	1.86	-0.287	0.552139	0	0.002369668246445498	
O75467	hPdPS	train	0	hNoPS	Z324A	Homo sapiens	9606	553	0.43015873	0.227848101265822	0.0705244122965642	0.0216998191681736	1.21	-0.296	0.575662	0	0.02531645569620253	0.9988018
O75469	hPdPS	train	0	hNoPS	NR1I2	Homo sapiens	9606	434	0.456118792	0.262672811059907	0.0	0.0	2.98	-0.369	0.00491697	0	0.041474654377880185	0.6014639
O75475	hPdPS	train	0	hNoPS	PSIP1	Homo sapiens	9606	530	0.342767296	0.394339622641509	0.569811320754717	0.250943396226415	0.69	-0.232	1.6687	0	0.08867924528301886	0.48058635
O75486	hPdPS	train	0	hNoPS	SUPT3	Homo sapiens	9606	317	0.459200841	0.264984227129337	0.0	0.123028391167192	-0.58	-0.275	-0.395678	0	0.031545741324921134	0.56260663
O75487	hPdPS	train	0	hNoPS	GPC4	Homo sapiens	9606	556	0.463369305	0.237410071942446	0.0	0.0647482014388489	1.33	-0.192	0.500323	0	0.008992805755395683	0.9999995
O75493	hPdPS	train	0	hNoPS	CAH11	Homo sapiens	9606	328	0.475	0.167682926829268	0.0	0.0365853658536585	0.99	-0.121	0.386824	0	0.003048780487804878	0.41338718
O75503	hPdPS	train	0	hNoPS	CLN5	Homo sapiens	9606	358	0.469708256	0.212290502793296	0.0	0.0810055865921787	0.91	-0.375	0.241422	0	0.002793296089385475	
O75506	hPdPS	train	0	hNoPS	HSBP1	Homo sapiens	9606	76	0.431140351	0.289473684210526	1.0	0.0		-0.408	-1.46501	0	0.05263157894736842	
O75508	hPdPS	train	0	hNoPS	CLD11	Homo sapiens	9606	207	0.597691895	0.101449275362318	0.0	0.23671497584541	1.3	-0.417	-1.04418	0	0.024154589371980676	
O75509	hPdPS	train	0	hNoPS	TNR21	Homo sapiens	9606	655	0.455894826	0.216793893129771	0.0	0.140458015267175	1.14	-0.192	0.10654	0	0.042748091603053436	
O75529	hPdPS	train	0	hNoPS	TAF5L	Homo sapiens	9606	589	0.459667987	0.202037351443123	0.0	0.0543293718166383	0.43	-0.23	0.236015	0	0.013582342954159592	0.98271286
O75553	hPdPS	train	0	hNoPS	DAB1	Homo sapiens	9606	588	0.436470144	0.224489795918367	0.173469387755102	0.0782312925170068	1.64	0.105	0.455024	0	0.01020408163265306	0.883155
O75558	hPdPS	train	0	hNoPS	STX11	Homo sapiens	9606	287	0.432404181	0.320557491289198	0.0	0.104529616724738	-1.04	-0.233	-0.241961	0	0.020905923344947737	0.6149249
O75563	hPdPS	train	0	hNoPS	SKAP2	Homo sapiens	9606	359	0.410089755	0.331476323119777	0.208913649025069	0.0445682451253481	0.31	-0.443	0.647162	0	0.07242339832869081	0.64961505
O75564	hPdPS	train	0	hNoPS	JERKY	Homo sapiens	9606	556	0.454296563	0.25	0.00179856115107913	0.026978417266187	0.24	-0.181	0.38207	0	0.008992805755395683	0.6228431
O75575	hPdPS	train	0	hNoPS	RPC9	Homo sapiens	9606	148	0.417117117	0.29054054054054	0.283783783783783	0.0	-1.17	-0.368	-0.904772	0	0.033783783783783786	0.7017868
O75578	hPdPS	train	0	hNoPS	ITA10	Homo sapiens	9606	1167	0.48680377	0.194515852613539	0.0	0.0925449871465295	2.37	-0.148	0.974296	0	0.007712082262210797	
O75602	hPdPS	train	0	hNoPS	SPAG6	Homo sapiens	9606	509	0.510565379	0.196463654223968	0.0	0.0	-0.78	-0.252	-0.40904	0	0.005893909626719057	
O75603	hPdPS	train	0	hNoPS	GCM2	Homo sapiens	9606	506	0.426921388	0.205533596837944	0.0	0.0	1.21	-0.101	0.126976	0	0.001976284584980237	
O75618	hPdPS	train	0	hNoPS	DEDD	Homo sapiens	9606	318	0.438853948	0.289308176100628	0.0	0.0	1.02	-0.319	-0.0265451	0	0.009433962264150943	0.41225752
O75626	hPdPS	train	0	hNoPS	PRDM1	Homo sapiens	9606	825	0.439070707	0.218181818181818	0.0	0.121212121212121	2.77	-0.001	0.660786	0	0.01575757575757576	0.99973685
O75631	hPdPS	train	0	hNoPS	UPK3A	Homo sapiens	9606	287	0.507317073	0.149825783972125	0.121951219512195	0.0	0.22	-0.32	-0.173532	0	0.020905923344947737	0.5364183
O75638	hPdPS	train	0	hNoPS	CTAG2	Homo sapiens	9606	210	0.431957672	0.219047619047619	0.428571428571428	0.395238095238095	5.55	0.038	2.42622	0	0.014285714285714285	
O75663	hPdPS	train	0	hNoPS	TIPRL	Homo sapiens	9606	272	0.455473856	0.272058823529411	0.025735294117647	0.0808823529411764	0.05	-0.393	-0.30232	0	0.01838235294117647	0.90428776
O75674	hPdPS	train	0	hNoPS	TM1L1	Homo sapiens	9606	476	0.448295985	0.20798319327731	0.0672268907563025	0.0630252100840336	0.57	-0.024	0.0758946	0	0.031512605042016806	
O75676	hPdPS	train	0	hNoPS	KS6A4	Homo sapiens	9606	772	0.46175878	0.24481865284974	0.0634715025906735	0.0673575129533678	1.34	-0.13	0.864816	0	0.03756476683937824	0.4706111
O75678	hPdPS	train	0	hNoPS	RFPL2	Homo sapiens	9606	378	0.472163433	0.246031746031746	0.0158730158730158	0.0317460317460317	0.66	-0.256	-0.0122189	0	0.0	0.55486387
O75695	hPdPS	train	0	hNoPS	XRP2	Homo sapiens	9606	350	0.470031746	0.257142857142857	0.0942857142857142	0.0	0.0	-0.396	0.180393	0	0.02857142857142857	0.65127784
O75716	hPdPS	train	0	hNoPS	STK16	Homo sapiens	9606	305	0.475919854	0.20983606557377	0.0	0.0426229508196721	0.06	-0.124	-0.131108	0	0.013114754098360656	0.39566675
O75751	hPdPS	train	0	hNoPS	S22A3	Homo sapiens	9606	556	0.555455635	0.156474820143884	0.0	0.0881294964028776	-0.1	-0.328	0.0153717	0	0.0035971223021582736	0.9755382
O75752	hPdPS	train	0	hNoPS	B3GL1	Homo sapiens	9606	331	0.493722726	0.196374622356495	0.0	0.0574018126888217	-0.16	-0.219	-0.478319	0	0.00906344410876133	0.5024845
O75771	hPdPS	train	0	hNoPS	RA51D	Homo sapiens	9606	328	0.509620596	0.198170731707317	0.0	0.0975609756097561	0.39	-0.269	0.239511	0	0.012195121951219513	
O75787	hPdPS	train	0	hNoPS	RENR	Homo sapiens	9606	350	0.511587302	0.197142857142857	0.0	0.08	-0.38	-0.235	-0.0291915	0	0.008571428571428572	
O75792	hPdPS	train	0	hNoPS	RNH2A	Homo sapiens	9606	299	0.466666667	0.254180602006688	0.0	0.0	-1.04	-0.176	-0.123365	0	0.05016722408026756	0.2706557
O75794	hPdPS	train	0	hNoPS	CD123	Homo sapiens	9606	336	0.440972222	0.285714285714285	0.0	0.0	0.48	-0.444	-0.094272	0	0.020833333333333332	0.4587042
O75800	hPdPS	train	0	hNoPS	ZMY10	Homo sapiens	9606	440	0.463080808	0.247727272727272	0.0	0.0613636363636363	-1.62	-0.436	-0.47314	0	0.0022727272727272726	0.4637278
O75807	hPdPS	train	0	hNoPS	PR15A	Homo sapiens	9606	674	0.389119683	0.317507418397626	0.713649851632047	0.394658753709198	1.35	-0.205	0.577573	0	0.011869436201780416	0.9847365
O75808	hPdPS	train	0	hNoPS	CAN15	Homo sapiens	9606	1086	0.468804993	0.206261510128913	0.0	0.104051565377532	3.65	-0.07	0.474692	0	0.011970534069981584	0.44360796
O75815	hPdPS	train	0	hNoPS	BCAR3	Homo sapiens	9606	825	0.438774411	0.244848484848484	0.0	0.0375757575757575	1.82	-0.217	0.420557	0	0.05090909090909091	0.42093775
O75829	hPdPS	train	0	hNoPS	CNMD	Homo sapiens	9606	334	0.466600133	0.218562874251497	0.0	0.0	1.81	-0.183	0.41198	0	0.005988023952095809	
O75832	hPdPS	train	0	hNoPS	PSD10	Homo sapiens	9606	226	0.473746313	0.234513274336283	0.0	0.0	-1.58	-0.257	0.147281	0	0.017699115044247787	0.52470666
O75840	hPdPS	train	0	hNoPS	KLF7	Homo sapiens	9606	302	0.45607064	0.235099337748344	0.0	0.142384105960264	-0.01	-0.335	-0.500045	0	0.023178807947019868	0.60271937
O75841	hPdPS	train	0	hNoPS	UPK1B	Homo sapiens	9606	260	0.516410256	0.15	0.0	0.0	1.1	-0.173	-0.262968	0	0.0038461538461538464	
O75845	hPdPS	train	0	hNoPS	SC5D	Homo sapiens	9606	299	0.503753252	0.170568561872909	0.0468227424749163	0.0	1.94	-0.223	-0.0564554	0	0.0033444816053511705	0.5003852
O75864	hPdPS	train	0	hNoPS	PPR37	Homo sapiens	9606	691	0.442225438	0.247467438494934	0.337192474674384	0.225759768451519	3.42	-0.137	0.476947	0	0.017366136034732273	0.19402021
O75865	hPdPS	train	0	hNoPS	TPC6A	Homo sapiens	9606	159	0.523969252	0.194968553459119	0.0	0.0	-1.89	-0.33	-0.74823	0	0.018867924528301886	
O75871	hPdPS	train	0	hNoPS	CEAM4	Homo sapiens	9606	244	0.497632058	0.131147540983606	0.0	0.110655737704918	0.45	-0.085	-0.186388	0	0.01639344262295082	
O75874	hPdPS	train	0	hNoPS	IDHC	Homo sapiens	9606	414	0.456468062	0.256038647342995	0.0	0.0	0.2	-0.252	0.843367	0	0.06038647342995169	0.7671469
O75881	hPdPS	train	0	hNoPS	CP7B1	Homo sapiens	9606	506	0.495454545	0.243083003952569	0.0	0.108695652173913	-0.54	-0.357	0.155334	0	0.017786561264822136	
O75882	hPdPS	train	0	hNoPS	ATRN	Homo sapiens	9606	1429	0.469061504	0.181945416375087	0.0	0.0755773268019594	4.45	-0.215	0.766819	0	0.006997900629811057	0.44556013
O75888	hPdPS	train	0	hNoPS	TNF13	Homo sapiens	9606	250	0.464355556	0.184	0.0	0.096	0.95	-0.214	0.355574	0	0.024	
O75896	hPdPS	train	0	hNoPS	TUSC2	Homo sapiens	9606	110	0.460707071	0.254545454545454	0.745454545454545	0.136363636363636		-0.318	0.636707	0	0.00909090909090909	0.77042687
O75900	hPdPS	train	0	hNoPS	MMP23	Homo sapiens	9606	390	0.47965812	0.205128205128205	0.0	0.123076923076923	0.37	-0.355	-0.165544	0	0.007692307692307693	
O75901	hPdPS	train	0	hNoPS	RASF9	Homo sapiens	9606	435	0.424623244	0.319540229885057	0.0	0.0413793103448275	0.5	-0.262	0.208784	0	0.0022988505747126436	
O75907	hPdPS	train	0	hNoPS	DGAT1	Homo sapiens	9606	488	0.517326958	0.172131147540983	0.0922131147540983	0.200819672131147	1.77	-0.243	-0.16837	0	0.012295081967213115	0.9951507
O75909	hPdPS	train	0	hNoPS	CCNK	Homo sapiens	9606	580	0.423218391	0.170689655172413	0.418965517241379	0.487931034482758	4.09	0.393	-0.193886	0	0.010344827586206896	0.42062312
O75911	hPdPS	train	0	hNoPS	DHRS3	Homo sapiens	9606	302	0.514753495	0.201986754966887	0.0	0.0	-0.6	-0.405	-0.404891	0	0.0033112582781456954	0.56331474
O75915	hPdPS	train	0	hNoPS	PRAF3	Homo sapiens	9606	188	0.538770686	0.196808510638297	0.0	0.0531914893617021	-0.18	-0.314	-0.292127	0	0.015957446808510637	0.34189087
O75920	hPdPS	train	0	hNoPS	SERF1	Homo sapiens	9606	110	0.443838384	0.227272727272727	0.79090909090909	0.281818181818181		-0.208	-0.0471932	0	0.045454545454545456	0.79532427
O75923	hPdPS	train	0	hNoPS	DYSF	Homo sapiens	9606	2080	0.45553953	0.259615384615384	0.0	0.0365384615384615	2.58	-0.223	0.923771	0	0.016346153846153847	0.5405859
O75936	hPdPS	train	0	hNoPS	BODG	Homo sapiens	9606	387	0.455928797	0.263565891472868	0.0	0.0	-0.14	-0.311	0.340725	0	0.002583979328165375	
O75949	hPdPS	train	0	hNoPS	F155B	Homo sapiens	9606	472	0.460875706	0.209745762711864	0.0	0.180084745762711	1.72	-0.161	-0.317986	0	0.00211864406779661	
O75952	hPdPS	train	0	hNoPS	CABYR	Homo sapiens	9606	493	0.453887762	0.22920892494929	0.123732251521298	0.0466531440162271	0.95	-0.216	-0.0198803	0	0.04056795131845842	0.22003357
O75956	hPdPS	train	0	hNoPS	CDKA2	Homo sapiens	9606	126	0.453174603	0.174603174603174	0.976190476190476	0.293650793650793		0.051	0.0200109	0	0.007936507936507936	0.5627043
O75969	hPdPS	train	0	hNoPS	AKAP3	Homo sapiens	9606	853	0.437788199	0.262602579132473	0.0	0.0140679953106682	1.32	-0.139	0.827244	0	0.01875732708089097	
O75970	hPdPS	train	0	hNoPS	MPDZ	Homo sapiens	9606	2070	0.473392378	0.221256038647343	0.0	0.0444444444444444	1.73	-0.16	1.52139	0	0.021739130434782608	
O75971	hPdPS	train	0	hNoPS	SNPC5	Homo sapiens	9606	98	0.400113379	0.357142857142857	1.0	0.295918367346938		-0.477	-1.49282	0	0.07142857142857142	0.4123022
O75976	hPdPS	train	0	hNoPS	CBPD	Homo sapiens	9606	1380	0.45605475	0.216666666666666	0.0	0.0971014492753623	2.5	-0.028	1.27472	0	0.02246376811594203	0.6398516
O76027	hPdPS	train	0	hNoPS	ANXA9	Homo sapiens	9606	345	0.473011272	0.231884057971014	0.0	0.0	-0.67	-0.283	-0.226573	0	0.005797101449275362	0.51147157
O76031	hPdPS	train	0	hNoPS	CLPX	Homo sapiens	9606	633	0.455941724	0.260663507109004	0.0647709320695102	0.123222748815165	1.27	-0.236	1.11084	0	0.0315955766192733	0.838306
O76036	hPdPS	train	0	hNoPS	NCTR1	Homo sapiens	9606	304	0.47130848	0.200657894736842	0.0	0.0460526315789473	1.54	-0.303	-0.352666	0	0.009868421052631578	0.52061224
O76042	hPdPS	train	0	hNoPS	ERIT1	Homo sapiens	9606	136	0.548039216	0.154411764705882	0.0	0.102941176470588		-0.481	-1.35419	0	0.0	
O76061	hPdPS	train	0	hNoPS	STC2	Homo sapiens	9606	302	0.442494481	0.235099337748344	0.21523178807947	0.0	0.93	-0.246	0.373265	0	0.016556291390728478	0.42553684
O76062	hPdPS	train	0	hNoPS	ERG24	Homo sapiens	9606	418	0.544471026	0.136363636363636	0.0	0.143540669856459	0.07	-0.181	-0.259571	0	0.007177033492822967	0.530512
O76074	hPdPS	train	0	hNoPS	PDE5A	Homo sapiens	9606	875	0.456177778	0.250285714285714	0.0262857142857142	0.0434285714285714	0.17	-0.213	0.270499	0	0.006857142857142857	0.229312
O76075	hPdPS	train	0	hNoPS	DFFB	Homo sapiens	9606	338	0.43339908	0.266272189349112	0.0	0.0	0.45	-0.225	0.141024	0	0.011834319526627219	0.7419975
O76080	hPdPS	train	0	hNoPS	ZFAN5	Homo sapiens	9606	213	0.416953573	0.220657276995305	0.183098591549295	0.159624413145539	1.67	0.014	-0.000620748	0	0.07511737089201878	0.595183
O76096	hPdPS	train	0	hNoPS	CYTF	Homo sapiens	9606	145	0.47532567	0.213793103448275	0.0	0.0	-0.01	-0.366	-0.874274	0	0.034482758620689655	
O77932	hPdPS	train	0	hNoPS	DXO	Homo sapiens	9606	396	0.433108866	0.219696969696969	0.118686868686868	0.0378787878787878	2.57	-0.129	0.106785	0	0.007575757575757576	0.5372222
O94759	hPdPS	train	0	hNoPS	TRPM2	Homo sapiens	9606	1503	0.475382568	0.230871590153027	0.0	0.072521623419827	1.16	-0.199	0.605752	0	0.009314703925482368	0.5626884
O94761	hPdPS	train	0	hNoPS	RECQ4	Homo sapiens	9606	1208	0.443635026	0.230132450331125	0.173013245033112	0.118377483443708	1.94	-0.041	0.636315	0	0.011589403973509934	0.2844241
O94763	hPdPS	train	0	hNoPS	RMP	Homo sapiens	9606	535	0.407372793	0.332710280373831	0.188785046728971	0.164485981308411	3.1	-0.269	0.479234	0	0.05420560747663551	0.35997012
O94769	hPdPS	train	0	hNoPS	ECM2	Homo sapiens	9606	699	0.433333333	0.266094420600858	0.0	0.0858369098712446	1.73	-0.273	0.691791	0	0.012875536480686695	
O94778	hPdPS	train	0	hNoPS	AQP8	Homo sapiens	9606	261	0.574457216	0.118773946360153	0.0	0.160919540229885	0.14	-0.267	0.291702	0	0.0038314176245210726	
O94782	hPdPS	train	0	hNoPS	UBP1	Homo sapiens	9606	785	0.420905874	0.287898089171974	0.0560509554140127	0.019108280254777	0.85	-0.299	1.08606	0	0.02802547770700637	0.18368673
O94812	hPdPS	train	0	hNoPS	BAIP3	Homo sapiens	9606	1187	0.474960217	0.236731255265374	0.0025273799494524	0.0960404380791912	0.97	-0.333	0.417028	0	0.002527379949452401	
O94817	hPdPS	train	0	hNoPS	ATG12	Homo sapiens	9606	140	0.473888889	0.228571428571428	0.542857142857142	0.128571428571428	-0.65	-0.518	-0.398814	0	0.02142857142857143	
O94822	hPdPS	train	0	hNoPS	LTN1	Homo sapiens	9606	1766	0.487762678	0.232729331823329	0.00169875424688561	0.0577576443941109	0.77	-0.292	0.264733	0	0.0056625141562853904	0.72441995
O94827	hPdPS	train	0	hNoPS	PKHG5	Homo sapiens	9606	1062	0.439255074	0.268361581920904	0.130885122410546	0.177966101694915	3.43	-0.068	0.639877	0	0.022598870056497175	0.26294643
O94829	hPdPS	train	0	hNoPS	IPO13	Homo sapiens	9606	963	0.507615092	0.193146417445482	0.0	0.0789200415368639	-0.72	-0.277	-0.31387	0	0.008307372793354102	
O94830	hPdPS	train	0	hNoPS	DDHD2	Homo sapiens	9606	711	0.452023754	0.243319268635724	0.0267229254571026	0.0576652601969057	1.89	-0.234	0.632003	0	0.014064697609001406	0.43783057
O94842	hPdPS	train	0	hNoPS	TOX4	Homo sapiens	9606	621	0.458293076	0.167471819645732	0.0	0.230273752012882	1.73	0.208	-0.0192758	0	0.0322061191626409	0.9149631
O94850	hPdPS	train	0	hNoPS	DEND	Homo sapiens	9606	711	0.400687607	0.254571026722925	0.578059071729957	0.195499296765119	3.04	-0.144	1.56337	0	0.008438818565400843	0.18712397
O94854	hPdPS	train	0	hNoPS	K0754	Homo sapiens	9606	1291	0.471107668	0.224632068164213	0.17428350116189	0.247095274980635	2.65	-0.268	-0.189818	0	0.022463206816421378	
O94864	hPdPS	train	0	hNoPS	ST65G	Homo sapiens	9606	414	0.43647343	0.234299516908212	0.115942028985507	0.120772946859903	1.98	-0.202	-0.00145386	0	0.028985507246376812	0.3287548
O94868	hPdPS	train	0	hNoPS	FCSD2	Homo sapiens	9606	740	0.415285285	0.282432432432432	0.105405405405405	0.0608108108108108	1.33	-0.169	0.38666	0	0.03513513513513514	0.6020867
O94885	hPdPS	train	0	hNoPS	SASH1	Homo sapiens	9606	1247	0.409248864	0.281475541299117	0.0312750601443464	0.169206094627105	2.3	-0.153	1.32685	0	0.05693664795509222	0.48468533
O94887	hPdPS	train	0	hNoPS	FARP2	Homo sapiens	9606	1054	0.453953194	0.241935483870967	0.0246679316888045	0.0702087286527514	1.06	-0.073	0.581869	0	0.04174573055028463	0.38895223
O94907	hPdPS	train	0	hNoPS	DKK1	Homo sapiens	9606	266	0.452046784	0.195488721804511	0.0	0.0488721804511278	1.71	-0.044	0.608169	0	0.03007518796992481	
O94919	hPdPS	train	0	hNoPS	ENDD1	Homo sapiens	9606	500	0.515088889	0.198	0.0	0.164	1.05	-0.167	0.106393	0	0.018	0.48714387
O94923	hPdPS	train	0	hNoPS	GLCE	Homo sapiens	9606	617	0.459949577	0.230145867098865	0.0	0.0	1.33	-0.118	0.873604	0	0.009724473257698542	0.47224888
O94927	hPdPS	train	0	hNoPS	HAUS5	Homo sapiens	9606	633	0.452501316	0.24170616113744	0.0	0.12954186413902	0.13	-0.191	-0.177599	0	0.01263823064770932	
O94933	hPdPS	train	0	hNoPS	SLIK3	Homo sapiens	9606	977	0.47151143	0.198567041965199	0.0	0.133060388945752	2.64	-0.066	0.846487	0	0.009211873080859774	0.8070599
O94952	hPdPS	train	0	hNoPS	FBX21	Homo sapiens	9606	628	0.478096249	0.229299363057324	0.0	0.0429936305732484	0.95	-0.226	0.317414	0	0.009554140127388535	0.4364894
O94953	hPdPS	train	0	hNoPS	KDM4B	Homo sapiens	9606	1096	0.44575223	0.244525547445255	0.135948905109489	0.0802919708029197	1.56	-0.297	0.668039	0	0.020072992700729927	0.72696936
O94955	hPdPS	train	0	hNoPS	RHBT3	Homo sapiens	9606	611	0.495926532	0.212765957446808	0.0	0.0	0.47	-0.287	-0.0557203	0	0.011456628477905073	0.81420183
O94956	hPdPS	train	0	hNoPS	SO2B1	Homo sapiens	9606	709	0.534477355	0.14527503526093	0.0846262341325811	0.0860366713681241	1.47	-0.137	0.193951	0	0.005641748942172073	
O94964	hPdPS	train	0	hNoPS	SOGA1	Homo sapiens	9606	1423	0.418638245	0.305692199578355	0.0344342937456078	0.0990864371047083	2.15	-0.229	1.03054	1	0.03443429374560787	0.95266914
O94966	hPdPS	train	0	hNoPS	UBP19	Homo sapiens	9606	1318	0.451846232	0.23823975720789	0.0462822458270106	0.0424886191198786	3.32	-0.236	0.694502	0	0.013657056145675266	
O94972	hPdPS	train	0	hNoPS	TRI37	Homo sapiens	9606	964	0.431950207	0.268672199170124	0.0612033195020746	0.118257261410788	1.65	-0.169	0.475574	1	0.017634854771784232	
O94983	hPdPS	train	0	hNoPS	CMTA2	Homo sapiens	9606	1202	0.454825291	0.215474209650582	0.0	0.155574043261231	3.0	-0.104	0.420736	0	0.014143094841930116	0.39944947
O94985	hPdPS	train	0	hNoPS	CSTN1	Homo sapiens	9606	981	0.449779137	0.257900101936799	0.0652395514780836	0.091743119266055	1.25	-0.214	0.713811	0	0.004077471967380225	
